"TIME","GEO","AGE","SEX","UNIT","Value"
"2019","RO32","25 years or over","Total","Percentage","2.1"
"2019","RO32","25 years or over","Males","Percentage","2.9"
"2019","RO32","25 years or over","Females","Percentage","1.3"
"2019","RO4","From 15 to 24 years","Total","Percentage","19.6"
"2019","RO4","From 15 to 24 years","Males","Percentage","22.7"
"2019","RO4","From 15 to 24 years","Females","Percentage",":"
"2019","RO4","25 years or over","Total","Percentage","3.5"
"2019","RO4","25 years or over","Males","Percentage","4.1"
"2019","RO4","25 years or over","Females","Percentage","2.6"
"2019","RO41","From 15 to 24 years","Total","Percentage","18.9"
"2019","RO41","From 15 to 24 years","Males","Percentage","21.7"
"2019","RO41","From 15 to 24 years","Females","Percentage",":"
"2019","RO41","25 years or over","Total","Percentage","4.2"
"2019","RO41","25 years or over","Males","Percentage","5.0"
"2019","RO41","25 years or over","Females","Percentage","3.2"
"2019","RO42","From 15 to 24 years","Total","Percentage",":"
"2019","RO42","From 15 to 24 years","Males","Percentage",":"
"2019","RO42","From 15 to 24 years","Females","Percentage",":"
"2019","RO42","25 years or over","Total","Percentage","2.7"
"2019","RO42","25 years or over","Males","Percentage","3.2"
"2019","RO42","25 years or over","Females","Percentage",":"
"2019","SI","From 15 to 24 years","Total","Percentage","8.1"
"2019","SI","From 15 to 24 years","Males","Percentage","7.4"
"2019","SI","From 15 to 24 years","Females","Percentage","9.2"
"2019","SI","25 years or over","Total","Percentage","4.2"
"2019","SI","25 years or over","Males","Percentage","3.7"
"2019","SI","25 years or over","Females","Percentage","4.7"
"2019","SI0","From 15 to 24 years","Total","Percentage","8.1"
"2019","SI0","From 15 to 24 years","Males","Percentage","7.4"
"2019","SI0","From 15 to 24 years","Females","Percentage","9.2"
"2019","SI0","25 years or over","Total","Percentage","4.2"
"2019","SI0","25 years or over","Males","Percentage","3.7"
"2019","SI0","25 years or over","Females","Percentage","4.7"
"2019","SI03","From 15 to 24 years","Total","Percentage","9.7"
"2019","SI03","From 15 to 24 years","Males","Percentage","8.1"
"2019","SI03","From 15 to 24 years","Females","Percentage","12.0"
"2019","SI03","25 years or over","Total","Percentage","4.5"
"2019","SI03","25 years or over","Males","Percentage","3.8"
"2019","SI03","25 years or over","Females","Percentage","5.3"
"2019","SI01","From 15 to 24 years","Total","Percentage",":"
"2019","SI01","From 15 to 24 years","Males","Percentage",":"
"2019","SI01","From 15 to 24 years","Females","Percentage",":"
"2019","SI01","25 years or over","Total","Percentage",":"
"2019","SI01","25 years or over","Males","Percentage",":"
"2019","SI01","25 years or over","Females","Percentage",":"
"2019","SI04","From 15 to 24 years","Total","Percentage","6.4"
"2019","SI04","From 15 to 24 years","Males","Percentage","6.4"
"2019","SI04","From 15 to 24 years","Females","Percentage","6.5"
"2019","SI04","25 years or over","Total","Percentage","3.8"
"2019","SI04","25 years or over","Males","Percentage","3.7"
"2019","SI04","25 years or over","Females","Percentage","3.9"
"2019","SI02","From 15 to 24 years","Total","Percentage",":"
"2019","SI02","From 15 to 24 years","Males","Percentage",":"
"2019","SI02","From 15 to 24 years","Females","Percentage",":"
"2019","SI02","25 years or over","Total","Percentage",":"
"2019","SI02","25 years or over","Males","Percentage",":"
"2019","SI02","25 years or over","Females","Percentage",":"
"2019","SK","From 15 to 24 years","Total","Percentage","16.1"
"2019","SK","From 15 to 24 years","Males","Percentage","14.0"
"2019","SK","From 15 to 24 years","Females","Percentage","19.7"
"2019","SK","25 years or over","Total","Percentage","5.1"
"2019","SK","25 years or over","Males","Percentage","4.9"
"2019","SK","25 years or over","Females","Percentage","5.2"
"2019","SK0","From 15 to 24 years","Total","Percentage","16.1"
"2019","SK0","From 15 to 24 years","Males","Percentage","14.0"
"2019","SK0","From 15 to 24 years","Females","Percentage","19.7"
"2019","SK0","25 years or over","Total","Percentage","5.1"
"2019","SK0","25 years or over","Males","Percentage","4.9"
"2019","SK0","25 years or over","Females","Percentage","5.2"
"2019","SK01","From 15 to 24 years","Total","Percentage",":"
"2019","SK01","From 15 to 24 years","Males","Percentage",":"
"2019","SK01","From 15 to 24 years","Females","Percentage",":"
"2019","SK01","25 years or over","Total","Percentage","2.2"
"2019","SK01","25 years or over","Males","Percentage","2.3"
"2019","SK01","25 years or over","Females","Percentage","2.1"
"2019","SK02","From 15 to 24 years","Total","Percentage","11.2"
"2019","SK02","From 15 to 24 years","Males","Percentage","9.3"
"2019","SK02","From 15 to 24 years","Females","Percentage","14.3"
"2019","SK02","25 years or over","Total","Percentage","3.6"
"2019","SK02","25 years or over","Males","Percentage","3.5"
"2019","SK02","25 years or over","Females","Percentage","3.7"
"2019","SK03","From 15 to 24 years","Total","Percentage","13.2"
"2019","SK03","From 15 to 24 years","Males","Percentage","10.9"
"2019","SK03","From 15 to 24 years","Females","Percentage","17.5"
"2019","SK03","25 years or over","Total","Percentage","5.6"
"2019","SK03","25 years or over","Males","Percentage","5.7"
"2019","SK03","25 years or over","Females","Percentage","5.5"
"2019","SK04","From 15 to 24 years","Total","Percentage","24.8"
"2019","SK04","From 15 to 24 years","Males","Percentage","21.6"
"2019","SK04","From 15 to 24 years","Females","Percentage","30.9"
"2019","SK04","25 years or over","Total","Percentage","7.8"
"2019","SK04","25 years or over","Males","Percentage","7.2"
"2019","SK04","25 years or over","Females","Percentage","8.5"
"2019","FI","From 15 to 24 years","Total","Percentage","17.2"
"2019","FI","From 15 to 24 years","Males","Percentage","18.7"
"2019","FI","From 15 to 24 years","Females","Percentage","15.6"
"2019","FI","25 years or over","Total","Percentage","5.3"
"2019","FI","25 years or over","Males","Percentage","5.7"
"2019","FI","25 years or over","Females","Percentage","4.9"
"2019","FI1","From 15 to 24 years","Total","Percentage","17.2"
"2019","FI1","From 15 to 24 years","Males","Percentage","18.7"
"2019","FI1","From 15 to 24 years","Females","Percentage","15.7"
"2019","FI1","25 years or over","Total","Percentage","5.3"
"2019","FI1","25 years or over","Males","Percentage","5.7"
"2019","FI1","25 years or over","Females","Percentage","4.9"
"2019","FI19","From 15 to 24 years","Total","Percentage","17.4"
"2019","FI19","From 15 to 24 years","Males","Percentage","20.1"
"2019","FI19","From 15 to 24 years","Females","Percentage","14.4"
"2019","FI19","25 years or over","Total","Percentage","4.9"
"2019","FI19","25 years or over","Males","Percentage","5.4"
"2019","FI19","25 years or over","Females","Percentage","4.3"
"2019","FI1B","From 15 to 24 years","Total","Percentage","16.7"
"2019","FI1B","From 15 to 24 years","Males","Percentage","18.4"
"2019","FI1B","From 15 to 24 years","Females","Percentage","15.2"
"2019","FI1B","25 years or over","Total","Percentage","5.2"
"2019","FI1B","25 years or over","Males","Percentage","5.3"
"2019","FI1B","25 years or over","Females","Percentage","5.1"
"2019","FI1C","From 15 to 24 years","Total","Percentage","16.8"
"2019","FI1C","From 15 to 24 years","Males","Percentage","17.2"
"2019","FI1C","From 15 to 24 years","Females","Percentage","16.5"
"2019","FI1C","25 years or over","Total","Percentage","4.9"
"2019","FI1C","25 years or over","Males","Percentage","5.0"
"2019","FI1C","25 years or over","Females","Percentage","4.8"
"2019","FI1D","From 15 to 24 years","Total","Percentage","18.1"
"2019","FI1D","From 15 to 24 years","Males","Percentage","18.9"
"2019","FI1D","From 15 to 24 years","Females","Percentage","17.1"
"2019","FI1D","25 years or over","Total","Percentage","6.4"
"2019","FI1D","25 years or over","Males","Percentage","7.3"
"2019","FI1D","25 years or over","Females","Percentage","5.4"
"2019","FI2","From 15 to 24 years","Total","Percentage",":"
"2019","FI2","From 15 to 24 years","Males","Percentage",":"
"2019","FI2","From 15 to 24 years","Females","Percentage",":"
"2019","FI2","25 years or over","Total","Percentage",":"
"2019","FI2","25 years or over","Males","Percentage",":"
"2019","FI2","25 years or over","Females","Percentage",":"
"2019","FI20","From 15 to 24 years","Total","Percentage",":"
"2019","FI20","From 15 to 24 years","Males","Percentage",":"
"2019","FI20","From 15 to 24 years","Females","Percentage",":"
"2019","FI20","25 years or over","Total","Percentage",":"
"2019","FI20","25 years or over","Males","Percentage",":"
"2019","FI20","25 years or over","Females","Percentage",":"
"2019","SE","From 15 to 24 years","Total","Percentage","20.1"
"2019","SE","From 15 to 24 years","Males","Percentage","20.5"
"2019","SE","From 15 to 24 years","Females","Percentage","19.7"
"2019","SE","25 years or over","Total","Percentage","5.1"
"2019","SE","25 years or over","Males","Percentage","5.0"
"2019","SE","25 years or over","Females","Percentage","5.2"
"2019","SE1","From 15 to 24 years","Total","Percentage","19.8"
"2019","SE1","From 15 to 24 years","Males","Percentage","20.6"
"2019","SE1","From 15 to 24 years","Females","Percentage","18.9"
"2019","SE1","25 years or over","Total","Percentage","4.9"
"2019","SE1","25 years or over","Males","Percentage","4.9"
"2019","SE1","25 years or over","Females","Percentage","4.9"
"2019","SE11","From 15 to 24 years","Total","Percentage","19.9"
"2019","SE11","From 15 to 24 years","Males","Percentage","21.1"
"2019","SE11","From 15 to 24 years","Females","Percentage","18.7"
"2019","SE11","25 years or over","Total","Percentage","4.5"
"2019","SE11","25 years or over","Males","Percentage","4.6"
"2019","SE11","25 years or over","Females","Percentage","4.5"
"2019","SE12","From 15 to 24 years","Total","Percentage","19.6"
"2019","SE12","From 15 to 24 years","Males","Percentage","20.0"
"2019","SE12","From 15 to 24 years","Females","Percentage","19.1"
"2019","SE12","25 years or over","Total","Percentage","5.5"
"2019","SE12","25 years or over","Males","Percentage","5.5"
"2019","SE12","25 years or over","Females","Percentage","5.5"
"2019","SE2","From 15 to 24 years","Total","Percentage","20.4"
"2019","SE2","From 15 to 24 years","Males","Percentage","19.8"
"2019","SE2","From 15 to 24 years","Females","Percentage","21.1"
"2019","SE2","25 years or over","Total","Percentage","5.3"
"2019","SE2","25 years or over","Males","Percentage","5.0"
"2019","SE2","25 years or over","Females","Percentage","5.6"
"2019","SE21","From 15 to 24 years","Total","Percentage","22.3"
"2019","SE21","From 15 to 24 years","Males","Percentage","18.3"
"2019","SE21","From 15 to 24 years","Females","Percentage","26.3"
"2019","SE21","25 years or over","Total","Percentage","4.3"
"2019","SE21","25 years or over","Males","Percentage","3.7"
"2019","SE21","25 years or over","Females","Percentage","4.9"
"2019","SE22","From 15 to 24 years","Total","Percentage","24.1"
"2019","SE22","From 15 to 24 years","Males","Percentage","23.2"
"2019","SE22","From 15 to 24 years","Females","Percentage","25.1"
"2019","SE22","25 years or over","Total","Percentage","6.9"
"2019","SE22","25 years or over","Males","Percentage","6.9"
"2019","SE22","25 years or over","Females","Percentage","6.9"
"2019","SE23","From 15 to 24 years","Total","Percentage","17.0"
"2019","SE23","From 15 to 24 years","Males","Percentage","18.0"
"2019","SE23","From 15 to 24 years","Females","Percentage","15.9"
"2019","SE23","25 years or over","Total","Percentage","4.6"
"2019","SE23","25 years or over","Males","Percentage","4.1"
"2019","SE23","25 years or over","Females","Percentage","5.1"
"2019","SE3","From 15 to 24 years","Total","Percentage","20.3"
"2019","SE3","From 15 to 24 years","Males","Percentage","22.4"
"2019","SE3","From 15 to 24 years","Females","Percentage","18.1"
"2019","SE3","25 years or over","Total","Percentage","5.1"
"2019","SE3","25 years or over","Males","Percentage","5.0"
"2019","SE3","25 years or over","Females","Percentage","5.2"
"2019","SE31","From 15 to 24 years","Total","Percentage","20.9"
"2019","SE31","From 15 to 24 years","Males","Percentage","22.0"
"2019","SE31","From 15 to 24 years","Females","Percentage","19.5"
"2019","SE31","25 years or over","Total","Percentage","5.7"
"2019","SE31","25 years or over","Males","Percentage","5.6"
"2019","SE31","25 years or over","Females","Percentage","5.8"
"2019","SE32","From 15 to 24 years","Total","Percentage","23.9"
"2019","SE32","From 15 to 24 years","Males","Percentage","31.1"
"2019","SE32","From 15 to 24 years","Females","Percentage",":"
"2019","SE32","25 years or over","Total","Percentage","4.4"
"2019","SE32","25 years or over","Males","Percentage","4.9"
"2019","SE32","25 years or over","Females","Percentage",":"
"2019","SE33","From 15 to 24 years","Total","Percentage","17.0"
"2019","SE33","From 15 to 24 years","Males","Percentage",":"
"2019","SE33","From 15 to 24 years","Females","Percentage",":"
"2019","SE33","25 years or over","Total","Percentage","4.6"
"2019","SE33","25 years or over","Males","Percentage","4.1"
"2019","SE33","25 years or over","Females","Percentage","5.1"
"2019","IS","From 15 to 24 years","Total","Percentage","8.7"
"2019","IS","From 15 to 24 years","Males","Percentage","11.8"
"2019","IS","From 15 to 24 years","Females","Percentage","5.6"
"2019","IS","25 years or over","Total","Percentage","2.6"
"2019","IS","25 years or over","Males","Percentage","2.5"
"2019","IS","25 years or over","Females","Percentage","2.6"
"2019","IS0","From 15 to 24 years","Total","Percentage","8.7"
"2019","IS0","From 15 to 24 years","Males","Percentage","11.8"
"2019","IS0","From 15 to 24 years","Females","Percentage","5.6"
"2019","IS0","25 years or over","Total","Percentage","2.6"
"2019","IS0","25 years or over","Males","Percentage","2.5"
"2019","IS0","25 years or over","Females","Percentage","2.6"
"2019","IS00","From 15 to 24 years","Total","Percentage","8.7"
"2019","IS00","From 15 to 24 years","Males","Percentage","11.8"
"2019","IS00","From 15 to 24 years","Females","Percentage","5.6"
"2019","IS00","25 years or over","Total","Percentage","2.6"
"2019","IS00","25 years or over","Males","Percentage","2.5"
"2019","IS00","25 years or over","Females","Percentage","2.6"
"2019","NO","From 15 to 24 years","Total","Percentage","10.0"
"2019","NO","From 15 to 24 years","Males","Percentage","10.4"
"2019","NO","From 15 to 24 years","Females","Percentage","9.5"
"2019","NO","25 years or over","Total","Percentage","2.8"
"2019","NO","25 years or over","Males","Percentage","3.0"
"2019","NO","25 years or over","Females","Percentage","2.4"
"2019","NO0","From 15 to 24 years","Total","Percentage","10.0"
"2019","NO0","From 15 to 24 years","Males","Percentage","10.4"
"2019","NO0","From 15 to 24 years","Females","Percentage","9.5"
"2019","NO0","25 years or over","Total","Percentage","2.8"
"2019","NO0","25 years or over","Males","Percentage","3.0"
"2019","NO0","25 years or over","Females","Percentage","2.4"
