"TIME","GEO","UNIT","NA_ITEM","Value"
"1995","Sweden","Current prices, million euro","Gross domestic product at market prices","204,328.5"
"1995","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","59.7"
"1995","Iceland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","63.1"
"1995","Iceland","Current prices, million euro","Gross domestic product at market prices","5,441.5"
"1995","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1995","Liechtenstein","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1995","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":"
"1995","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","71.6"
"1995","Norway","Chain linked volumes, index 2005=100","Gross domestic product at market prices","75.1"
"1995","Norway","Current prices, million euro","Gross domestic product at market prices","116,241.0"
"1995","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","73.9"
"1995","Switzerland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","83.1"
"1995","Switzerland","Current prices, million euro","Gross domestic product at market prices","270,155.4"
"1995","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","71.5"
"1995","United Kingdom","Chain linked volumes, index 2005=100","Gross domestic product at market prices","73.4"
"1995","United Kingdom","Current prices, million euro","Gross domestic product at market prices","1,025,809.9"
"1995","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1995","Montenegro","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1995","Montenegro","Current prices, million euro","Gross domestic product at market prices",":"
"1995","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1995","North Macedonia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1995","North Macedonia","Current prices, million euro","Gross domestic product at market prices",":"
"1995","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1995","Albania","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1995","Albania","Current prices, million euro","Gross domestic product at market prices",":"
"1995","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","55.9"
"1995","Serbia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","64.7"
"1995","Serbia","Current prices, million euro","Gross domestic product at market prices","26,495.1"
"1995","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1995","Turkey","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1995","Turkey","Current prices, million euro","Gross domestic product at market prices",":"
"1995","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1995","Bosnia and Herzegovina","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1995","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices",":"
"1995","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1995","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1995","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices",":"
"1996","European Union - 27 countries (from 2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","77.5"
"1996","European Union - 27 countries (from 2020)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","81.3"
"1996","European Union - 27 countries (from 2020)","Current prices, million euro","Gross domestic product at market prices","6,637,054.0"
"1996","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","76.7"
"1996","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","80.3"
"1996","European Union - 28 countries (2013-2020)","Current prices, million euro","Gross domestic product at market prices","7,751,904.1"
"1996","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","77.8"
"1996","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","80.8"
"1996","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","7,417,977.7"
"1996","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","79.3"
"1996","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","82.6"
"1996","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Gross domestic product at market prices","5,812,669.9"
"1996","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","78.8"
"1996","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","82.1"
"1996","Euro area - 19 countries  (from 2015)","Current prices, million euro","Gross domestic product at market prices","5,985,479.1"
"1996","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","79.2"
"1996","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","82.3"
"1996","Euro area - 12 countries (2001-2006)","Current prices, million euro","Gross domestic product at market prices","5,925,512.9"
"1996","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","74.2"
"1996","Belgium","Chain linked volumes, index 2005=100","Gross domestic product at market prices","79.9"
"1996","Belgium","Current prices, million euro","Gross domestic product at market prices","219,965.3"
"1996","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","75.1"
"1996","Bulgaria","Chain linked volumes, index 2005=100","Gross domestic product at market prices","88.1"
"1996","Bulgaria","Current prices, million euro","Gross domestic product at market prices","9,829.9"
"1996","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","69.9"
"1996","Czechia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","79.0"
"1996","Czechia","Current prices, million euro","Gross domestic product at market prices","53,088.1"
"1996","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","82.2"
"1996","Denmark","Chain linked volumes, index 2005=100","Gross domestic product at market prices","83.0"
"1996","Denmark","Current prices, million euro","Gross domestic product at market prices","147,843.4"
"1996","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","84.3"
"1996","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2005=100","Gross domestic product at market prices","89.4"
"1996","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","1,967,956.2"
"1996","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","55.2"
"1996","Estonia","Chain linked volumes, index 2005=100","Gross domestic product at market prices","54.3"
"1996","Estonia","Current prices, million euro","Gross domestic product at market prices","3,765.4"
"1996","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","51.8"
"1996","Ireland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","52.8"
