"TIME","GEO","SEX","AGE","CITIZEN","UNIT","Value"
"2009","Switzerland","Females","From 15 to 64 years","Total","Percentage","13.5"
"2009","United Kingdom","Total","From 15 to 64 years","Total","Percentage","5.5"
"2009","United Kingdom","Males","From 15 to 64 years","Total","Percentage","5.0"
"2009","United Kingdom","Females","From 15 to 64 years","Total","Percentage","5.9"
"2009","Montenegro","Total","From 15 to 64 years","Total","Percentage",":"
"2009","Montenegro","Males","From 15 to 64 years","Total","Percentage",":"
"2009","Montenegro","Females","From 15 to 64 years","Total","Percentage",":"
"2009","North Macedonia","Total","From 15 to 64 years","Total","Percentage","15.5"
"2009","North Macedonia","Males","From 15 to 64 years","Total","Percentage","17.4"
"2009","North Macedonia","Females","From 15 to 64 years","Total","Percentage","12.6"
"2009","Serbia","Total","From 15 to 64 years","Total","Percentage",":"
"2009","Serbia","Males","From 15 to 64 years","Total","Percentage",":"
"2009","Serbia","Females","From 15 to 64 years","Total","Percentage",":"
"2009","Turkey","Total","From 15 to 64 years","Total","Percentage","10.7"
"2009","Turkey","Males","From 15 to 64 years","Total","Percentage","10.5"
"2009","Turkey","Females","From 15 to 64 years","Total","Percentage","11.4"
"2010","European Union - 27 countries (from 2020)","Total","From 15 to 64 years","Total","Percentage","15.2"
"2010","European Union - 27 countries (from 2020)","Males","From 15 to 64 years","Total","Percentage","14.5"
"2010","European Union - 27 countries (from 2020)","Females","From 15 to 64 years","Total","Percentage","16.0"
"2010","European Union - 28 countries (2013-2020)","Total","From 15 to 64 years","Total","Percentage","13.9"
"2010","European Union - 28 countries (2013-2020)","Males","From 15 to 64 years","Total","Percentage","13.3"
"2010","European Union - 28 countries (2013-2020)","Females","From 15 to 64 years","Total","Percentage","14.6"
"2010","European Union - 15 countries (1995-2004)","Total","From 15 to 64 years","Total","Percentage","14.0"
"2010","European Union - 15 countries (1995-2004)","Males","From 15 to 64 years","Total","Percentage","13.3"
"2010","European Union - 15 countries (1995-2004)","Females","From 15 to 64 years","Total","Percentage","14.9"
"2010","Euro area - 19 countries  (from 2015)","Total","From 15 to 64 years","Total","Percentage","15.4"
"2010","Euro area - 19 countries  (from 2015)","Males","From 15 to 64 years","Total","Percentage","14.6"
"2010","Euro area - 19 countries  (from 2015)","Females","From 15 to 64 years","Total","Percentage","16.3"
"2010","Belgium","Total","From 15 to 64 years","Total","Percentage","8.1"
"2010","Belgium","Males","From 15 to 64 years","Total","Percentage","6.7"
"2010","Belgium","Females","From 15 to 64 years","Total","Percentage","9.6"
"2010","Bulgaria","Total","From 15 to 64 years","Total","Percentage","4.4"
"2010","Bulgaria","Males","From 15 to 64 years","Total","Percentage","4.9"
"2010","Bulgaria","Females","From 15 to 64 years","Total","Percentage","3.9"
"2010","Czechia","Total","From 15 to 64 years","Total","Percentage","8.2"
"2010","Czechia","Males","From 15 to 64 years","Total","Percentage","6.8"
"2010","Czechia","Females","From 15 to 64 years","Total","Percentage","9.8"
"2010","Denmark","Total","From 15 to 64 years","Total","Percentage","8.2"
"2010","Denmark","Males","From 15 to 64 years","Total","Percentage","7.9"
"2010","Denmark","Females","From 15 to 64 years","Total","Percentage","8.6"
"2010","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Total","Percentage","14.6"
"2010","Germany (until 1990 former territory of the FRG)","Males","From 15 to 64 years","Total","Percentage","14.4"
"2010","Germany (until 1990 former territory of the FRG)","Females","From 15 to 64 years","Total","Percentage","14.8"
"2010","Estonia","Total","From 15 to 64 years","Total","Percentage","3.7"
"2010","Estonia","Males","From 15 to 64 years","Total","Percentage","5.0"
"2010","Estonia","Females","From 15 to 64 years","Total","Percentage","2.6"
"2010","Ireland","Total","From 15 to 64 years","Total","Percentage","10.3"
"2010","Ireland","Males","From 15 to 64 years","Total","Percentage","9.6"
"2010","Ireland","Females","From 15 to 64 years","Total","Percentage","10.8"
"2010","Greece","Total","From 15 to 64 years","Total","Percentage","12.6"
"2010","Greece","Males","From 15 to 64 years","Total","Percentage","11.1"
"2010","Greece","Females","From 15 to 64 years","Total","Percentage","14.6"
"2010","Spain","Total","From 15 to 64 years","Total","Percentage","24.8"
"2010","Spain","Males","From 15 to 64 years","Total","Percentage","23.6"
"2010","Spain","Females","From 15 to 64 years","Total","Percentage","26.1"
"2010","France","Total","From 15 to 64 years","Total","Percentage","15.1"
"2010","France","Males","From 15 to 64 years","Total","Percentage","14.1"
"2010","France","Females","From 15 to 64 years","Total","Percentage","16.1"
"2010","Croatia","Total","From 15 to 64 years","Total","Percentage","12.8"
"2010","Croatia","Males","From 15 to 64 years","Total","Percentage","11.7"
"2010","Croatia","Females","From 15 to 64 years","Total","Percentage","14.1"
"2010","Italy","Total","From 15 to 64 years","Total","Percentage","12.7"
"2010","Italy","Males","From 15 to 64 years","Total","Percentage","11.3"
"2010","Italy","Females","From 15 to 64 years","Total","Percentage","14.4"
"2010","Cyprus","Total","From 15 to 64 years","Total","Percentage","14.0"
"2010","Cyprus","Males","From 15 to 64 years","Total","Percentage","7.1"
"2010","Cyprus","Females","From 15 to 64 years","Total","Percentage","20.8"
"2010","Latvia","Total","From 15 to 64 years","Total","Percentage","7.1"
"2010","Latvia","Males","From 15 to 64 years","Total","Percentage","9.4"
"2010","Latvia","Females","From 15 to 64 years","Total","Percentage","5.2"
"2010","Lithuania","Total","From 15 to 64 years","Total","Percentage","2.4"
"2010","Lithuania","Males","From 15 to 64 years","Total","Percentage","3.3"
"2010","Lithuania","Females","From 15 to 64 years","Total","Percentage","1.7"
"2010","Luxembourg","Total","From 15 to 64 years","Total","Percentage","7.1"
"2010","Luxembourg","Males","From 15 to 64 years","Total","Percentage","6.2"
"2010","Luxembourg","Females","From 15 to 64 years","Total","Percentage","8.3"
"2010","Hungary","Total","From 15 to 64 years","Total","Percentage","9.7"
"2010","Hungary","Males","From 15 to 64 years","Total","Percentage","10.2"
"2010","Hungary","Females","From 15 to 64 years","Total","Percentage","9.2"
"2010","Malta","Total","From 15 to 64 years","Total","Percentage","5.3"
"2010","Malta","Males","From 15 to 64 years","Total","Percentage","4.2"
"2010","Malta","Females","From 15 to 64 years","Total","Percentage","7.0"
"2010","Netherlands","Total","From 15 to 64 years","Total","Percentage","18.2"
"2010","Netherlands","Males","From 15 to 64 years","Total","Percentage","16.8"
"2010","Netherlands","Females","From 15 to 64 years","Total","Percentage","19.7"
"2010","Austria","Total","From 15 to 64 years","Total","Percentage","9.4"
"2010","Austria","Males","From 15 to 64 years","Total","Percentage","9.8"
"2010","Austria","Females","From 15 to 64 years","Total","Percentage","8.9"
"2010","Poland","Total","From 15 to 64 years","Total","Percentage","27.2"
"2010","Poland","Males","From 15 to 64 years","Total","Percentage","27.4"
"2010","Poland","Females","From 15 to 64 years","Total","Percentage","27.0"
"2010","Portugal","Total","From 15 to 64 years","Total","Percentage","22.8"
"2010","Portugal","Males","From 15 to 64 years","Total","Percentage","22.2"
"2010","Portugal","Females","From 15 to 64 years","Total","Percentage","23.5"
"2010","Romania","Total","From 15 to 64 years","Total","Percentage","1.0"
"2010","Romania","Males","From 15 to 64 years","Total","Percentage","1.1"
"2010","Romania","Females","From 15 to 64 years","Total","Percentage","0.9"
"2010","Slovenia","Total","From 15 to 64 years","Total","Percentage","17.1"
"2010","Slovenia","Males","From 15 to 64 years","Total","Percentage","15.2"
"2010","Slovenia","Females","From 15 to 64 years","Total","Percentage","19.2"
"2010","Slovakia","Total","From 15 to 64 years","Total","Percentage","5.6"
"2010","Slovakia","Males","From 15 to 64 years","Total","Percentage","5.5"
"2010","Slovakia","Females","From 15 to 64 years","Total","Percentage","5.8"
"2010","Finland","Total","From 15 to 64 years","Total","Percentage","15.4"
"2010","Finland","Males","From 15 to 64 years","Total","Percentage","12.3"
"2010","Finland","Females","From 15 to 64 years","Total","Percentage","18.4"
"2010","Sweden","Total","From 15 to 64 years","Total","Percentage","16.0"
"2010","Sweden","Males","From 15 to 64 years","Total","Percentage","14.1"
"2010","Sweden","Females","From 15 to 64 years","Total","Percentage","17.9"
"2010","Iceland","Total","From 15 to 64 years","Total","Percentage","12.5"
"2010","Iceland","Males","From 15 to 64 years","Total","Percentage","12.1"
"2010","Iceland","Females","From 15 to 64 years","Total","Percentage","12.9"
"2010","Norway","Total","From 15 to 64 years","Total","Percentage","8.4"
"2010","Norway","Males","From 15 to 64 years","Total","Percentage","6.9"
"2010","Norway","Females","From 15 to 64 years","Total","Percentage","9.9"
"2010","Switzerland","Total","From 15 to 64 years","Total","Percentage","13.2"
"2010","Switzerland","Males","From 15 to 64 years","Total","Percentage","13.1"
"2010","Switzerland","Females","From 15 to 64 years","Total","Percentage","13.2"
"2010","United Kingdom","Total","From 15 to 64 years","Total","Percentage","6.0"
"2010","United Kingdom","Males","From 15 to 64 years","Total","Percentage","5.6"
"2010","United Kingdom","Females","From 15 to 64 years","Total","Percentage","6.4"
"2010","Montenegro","Total","From 15 to 64 years","Total","Percentage",":"
"2010","Montenegro","Males","From 15 to 64 years","Total","Percentage",":"
"2010","Montenegro","Females","From 15 to 64 years","Total","Percentage",":"
"2010","North Macedonia","Total","From 15 to 64 years","Total","Percentage","16.4"
"2010","North Macedonia","Males","From 15 to 64 years","Total","Percentage","18.5"
"2010","North Macedonia","Females","From 15 to 64 years","Total","Percentage","13.3"
"2010","Serbia","Total","From 15 to 64 years","Total","Percentage","11.5"
"2010","Serbia","Males","From 15 to 64 years","Total","Percentage","12.6"
"2010","Serbia","Females","From 15 to 64 years","Total","Percentage","10.2"
"2010","Turkey","Total","From 15 to 64 years","Total","Percentage","11.4"
"2010","Turkey","Males","From 15 to 64 years","Total","Percentage","11.1"
"2010","Turkey","Females","From 15 to 64 years","Total","Percentage","12.4"
"2011","European Union - 27 countries (from 2020)","Total","From 15 to 64 years","Total","Percentage","15.3"
"2011","European Union - 27 countries (from 2020)","Males","From 15 to 64 years","Total","Percentage","14.7"
"2011","European Union - 27 countries (from 2020)","Females","From 15 to 64 years","Total","Percentage","15.9"
"2011","European Union - 28 countries (2013-2020)","Total","From 15 to 64 years","Total","Percentage","14.0"
"2011","European Union - 28 countries (2013-2020)","Males","From 15 to 64 years","Total","Percentage","13.5"
"2011","European Union - 28 countries (2013-2020)","Females","From 15 to 64 years","Total","Percentage","14.6"
"2011","European Union - 15 countries (1995-2004)","Total","From 15 to 64 years","Total","Percentage","14.2"
"2011","European Union - 15 countries (1995-2004)","Males","From 15 to 64 years","Total","Percentage","13.5"
"2011","European Union - 15 countries (1995-2004)","Females","From 15 to 64 years","Total","Percentage","14.9"
"2011","Euro area - 19 countries  (from 2015)","Total","From 15 to 64 years","Total","Percentage","15.6"
"2011","Euro area - 19 countries  (from 2015)","Males","From 15 to 64 years","Total","Percentage","14.9"
"2011","Euro area - 19 countries  (from 2015)","Females","From 15 to 64 years","Total","Percentage","16.4"
"2011","Belgium","Total","From 15 to 64 years","Total","Percentage","8.9"
"2011","Belgium","Males","From 15 to 64 years","Total","Percentage","7.7"
"2011","Belgium","Females","From 15 to 64 years","Total","Percentage","10.3"
"2011","Bulgaria","Total","From 15 to 64 years","Total","Percentage","4.0"
"2011","Bulgaria","Males","From 15 to 64 years","Total","Percentage","4.4"
"2011","Bulgaria","Females","From 15 to 64 years","Total","Percentage","3.7"
"2011","Czechia","Total","From 15 to 64 years","Total","Percentage","8.0"
"2011","Czechia","Males","From 15 to 64 years","Total","Percentage","6.7"
"2011","Czechia","Females","From 15 to 64 years","Total","Percentage","9.5"
"2011","Denmark","Total","From 15 to 64 years","Total","Percentage","8.5"
"2011","Denmark","Males","From 15 to 64 years","Total","Percentage","7.8"
"2011","Denmark","Females","From 15 to 64 years","Total","Percentage","9.1"
"2011","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Total","Percentage","14.6"
"2011","Germany (until 1990 former territory of the FRG)","Males","From 15 to 64 years","Total","Percentage","14.5"
"2011","Germany (until 1990 former territory of the FRG)","Females","From 15 to 64 years","Total","Percentage","14.8"
"2011","Estonia","Total","From 15 to 64 years","Total","Percentage","4.5"
"2011","Estonia","Males","From 15 to 64 years","Total","Percentage","5.7"
"2011","Estonia","Females","From 15 to 64 years","Total","Percentage","3.4"
"2011","Ireland","Total","From 15 to 64 years","Total","Percentage","10.9"
"2011","Ireland","Males","From 15 to 64 years","Total","Percentage","10.5"
"2011","Ireland","Females","From 15 to 64 years","Total","Percentage","11.2"
"2011","Greece","Total","From 15 to 64 years","Total","Percentage","11.8"
"2011","Greece","Males","From 15 to 64 years","Total","Percentage","10.7"
"2011","Greece","Females","From 15 to 64 years","Total","Percentage","13.2"
"2011","Spain","Total","From 15 to 64 years","Total","Percentage","25.2"
"2011","Spain","Males","From 15 to 64 years","Total","Percentage","24.0"
"2011","Spain","Females","From 15 to 64 years","Total","Percentage","26.5"
"2011","France","Total","From 15 to 64 years","Total","Percentage","15.3"
"2011","France","Males","From 15 to 64 years","Total","Percentage","14.6"
"2011","France","Females","From 15 to 64 years","Total","Percentage","16.0"
"2011","Croatia","Total","From 15 to 64 years","Total","Percentage","13.5"
"2011","Croatia","Males","From 15 to 64 years","Total","Percentage","13.1"
"2011","Croatia","Females","From 15 to 64 years","Total","Percentage","14.0"
