"TIME","GEO","ISCED11","AGE","SEX","Value"
"2010","Croatia","Tertiary education (levels 5-8)","18 years or over","Males","12.3"
"2010","Croatia","Tertiary education (levels 5-8)","18 years or over","Females","10.4"
"2010","Italy","All ISCED 2011 levels ","18 years or over","Total","23.8"
"2010","Italy","All ISCED 2011 levels ","18 years or over","Males","21.8"
"2010","Italy","All ISCED 2011 levels ","18 years or over","Females","25.7"
"2010","Italy","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","30.2"
"2010","Italy","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","28.2"
"2010","Italy","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","32.0"
"2010","Italy","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","18.6"
"2010","Italy","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","16.5"
"2010","Italy","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","20.6"
"2010","Italy","Tertiary education (levels 5-8)","18 years or over","Total","11.1"
"2010","Italy","Tertiary education (levels 5-8)","18 years or over","Males","9.9"
"2010","Italy","Tertiary education (levels 5-8)","18 years or over","Females","12.2"
"2010","Cyprus","All ISCED 2011 levels ","18 years or over","Total","25.0"
"2010","Cyprus","All ISCED 2011 levels ","18 years or over","Males","22.6"
"2010","Cyprus","All ISCED 2011 levels ","18 years or over","Females","27.3"
"2010","Cyprus","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","40.4"
"2010","Cyprus","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","36.8"
"2010","Cyprus","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","43.7"
"2010","Cyprus","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","21.2"
"2010","Cyprus","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","19.1"
"2010","Cyprus","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","23.4"
"2010","Cyprus","Tertiary education (levels 5-8)","18 years or over","Total","11.0"
"2010","Cyprus","Tertiary education (levels 5-8)","18 years or over","Males","9.6"
"2010","Cyprus","Tertiary education (levels 5-8)","18 years or over","Females","12.1"
"2010","Latvia","All ISCED 2011 levels ","18 years or over","Total","37.1"
"2010","Latvia","All ISCED 2011 levels ","18 years or over","Males","36.1"
"2010","Latvia","All ISCED 2011 levels ","18 years or over","Females","37.9"
"2010","Latvia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","52.2"
"2010","Latvia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","51.1"
"2010","Latvia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","53.3"
"2010","Latvia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","38.3"
"2010","Latvia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","35.6"
"2010","Latvia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","40.6"
"2010","Latvia","Tertiary education (levels 5-8)","18 years or over","Total","17.3"
"2010","Latvia","Tertiary education (levels 5-8)","18 years or over","Males","13.7"
"2010","Latvia","Tertiary education (levels 5-8)","18 years or over","Females","19.3"
"2010","Lithuania","All ISCED 2011 levels ","18 years or over","Total","33.4"
"2010","Lithuania","All ISCED 2011 levels ","18 years or over","Males","33.6"
"2010","Lithuania","All ISCED 2011 levels ","18 years or over","Females","33.2"
"2010","Lithuania","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","44.1"
"2010","Lithuania","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","46.9"
"2010","Lithuania","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","41.7"
"2010","Lithuania","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","36.4"
"2010","Lithuania","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","36.2"
"2010","Lithuania","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","36.6"
"2010","Lithuania","Tertiary education (levels 5-8)","18 years or over","Total","17.7"
"2010","Lithuania","Tertiary education (levels 5-8)","18 years or over","Males","12.6"
"2010","Lithuania","Tertiary education (levels 5-8)","18 years or over","Females","20.9"
"2010","Luxembourg","All ISCED 2011 levels ","18 years or over","Total","15.5"
"2010","Luxembourg","All ISCED 2011 levels ","18 years or over","Males","14.3"
"2010","Luxembourg","All ISCED 2011 levels ","18 years or over","Females","16.7"
"2010","Luxembourg","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","22.7"
"2010","Luxembourg","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","22.0"
"2010","Luxembourg","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","23.3"
"2010","Luxembourg","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","13.7"
"2010","Luxembourg","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","13.1"
"2010","Luxembourg","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","14.3"
"2010","Luxembourg","Tertiary education (levels 5-8)","18 years or over","Total","5.6"
"2010","Luxembourg","Tertiary education (levels 5-8)","18 years or over","Males","4.7"
"2010","Luxembourg","Tertiary education (levels 5-8)","18 years or over","Females","6.5"
"2010","Hungary","All ISCED 2011 levels ","18 years or over","Total","27.8"
"2010","Hungary","All ISCED 2011 levels ","18 years or over","Males","26.9"
"2010","Hungary","All ISCED 2011 levels ","18 years or over","Females","28.6"
"2010","Hungary","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","43.1"
"2010","Hungary","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","46.8"
"2010","Hungary","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","41.0"
"2010","Hungary","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","26.4"
"2010","Hungary","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","25.6"
"2010","Hungary","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","27.2"
"2010","Hungary","Tertiary education (levels 5-8)","18 years or over","Total","10.1"
"2010","Hungary","Tertiary education (levels 5-8)","18 years or over","Males","6.8"
"2010","Hungary","Tertiary education (levels 5-8)","18 years or over","Females","12.4"
"2010","Malta","All ISCED 2011 levels ","18 years or over","Total","19.8"
"2010","Malta","All ISCED 2011 levels ","18 years or over","Males","18.2"
"2010","Malta","All ISCED 2011 levels ","18 years or over","Females","21.4"
"2010","Malta","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","24.7"
"2010","Malta","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","23.4"
"2010","Malta","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","25.9"
"2010","Malta","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","11.6"
"2010","Malta","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","10.1"
"2010","Malta","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","13.9"
"2010","Malta","Tertiary education (levels 5-8)","18 years or over","Total","7.2"
"2010","Malta","Tertiary education (levels 5-8)","18 years or over","Males","7.8"
"2010","Malta","Tertiary education (levels 5-8)","18 years or over","Females","6.6"
"2010","Netherlands","All ISCED 2011 levels ","18 years or over","Total","14.5"
"2010","Netherlands","All ISCED 2011 levels ","18 years or over","Males","13.0"
"2010","Netherlands","All ISCED 2011 levels ","18 years or over","Females","15.9"
"2010","Netherlands","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","16.8"
"2010","Netherlands","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","15.7"
"2010","Netherlands","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","17.5"
"2010","Netherlands","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","14.7"
"2010","Netherlands","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","13.2"
"2010","Netherlands","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","16.2"
"2010","Netherlands","Tertiary education (levels 5-8)","18 years or over","Total","11.8"
"2010","Netherlands","Tertiary education (levels 5-8)","18 years or over","Males","10.4"
"2010","Netherlands","Tertiary education (levels 5-8)","18 years or over","Females","13.4"
"2010","Austria","All ISCED 2011 levels ","18 years or over","Total","18.1"
"2010","Austria","All ISCED 2011 levels ","18 years or over","Males","16.0"
"2010","Austria","All ISCED 2011 levels ","18 years or over","Females","20.0"
"2010","Austria","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","30.5"
"2010","Austria","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","30.5"
"2010","Austria","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","30.4"
"2010","Austria","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","14.9"
"2010","Austria","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","14.0"
"2010","Austria","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","15.8"
"2010","Austria","Tertiary education (levels 5-8)","18 years or over","Total","12.4"
"2010","Austria","Tertiary education (levels 5-8)","18 years or over","Males","10.3"
"2010","Austria","Tertiary education (levels 5-8)","18 years or over","Females","15.5"
"2010","Poland","All ISCED 2011 levels ","18 years or over","Total","27.3"
"2010","Poland","All ISCED 2011 levels ","18 years or over","Males","26.1"
"2010","Poland","All ISCED 2011 levels ","18 years or over","Females","28.3"
"2010","Poland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","44.1"
"2010","Poland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","44.9"
"2010","Poland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","43.6"
"2010","Poland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","27.3"
"2010","Poland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","25.8"
"2010","Poland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","28.9"
