"TIME","GEO","SEX","AGE","UNIT","ISCED11","Value"
"2007","Netherlands","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","41.8"
"2007","Netherlands","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","26.6"
"2007","Netherlands","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","34.1"
"2007","Netherlands","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","65.9"
"2007","Netherlands","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","41.6"
"2007","Netherlands","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","24.3"
"2007","Austria","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","25.4"
"2007","Austria","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","74.6"
"2007","Austria","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.0"
"2007","Austria","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","14.6"
"2007","Austria","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","20.8"
"2007","Austria","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","79.2"
"2007","Austria","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","62.5"
"2007","Austria","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","16.8"
"2007","Austria","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","30.0"
"2007","Austria","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","70.0"
"2007","Austria","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.6"
"2007","Austria","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","12.4"
"2007","Poland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","20.4"
"2007","Poland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","79.6"
"2007","Poland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","63.9"
"2007","Poland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","15.7"
"2007","Poland","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","20.6"
"2007","Poland","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","79.4"
"2007","Poland","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","66.3"
"2007","Poland","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","13.1"
"2007","Poland","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","20.2"
"2007","Poland","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","79.8"
"2007","Poland","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.6"
"2007","Poland","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","18.1"
"2007","Portugal","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","71.4"
"2007","Portugal","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","28.6"
"2007","Portugal","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","16.6"
"2007","Portugal","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","12.0"
"2007","Portugal","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","74.5"
"2007","Portugal","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","25.5"
"2007","Portugal","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","16.1"
"2007","Portugal","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","9.4"
"2007","Portugal","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","68.5"
"2007","Portugal","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","31.5"
"2007","Portugal","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","17.1"
"2007","Portugal","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","14.4"
"2007","Romania","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","30.9"
"2007","Romania","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","69.1"
"2007","Romania","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.1"
"2007","Romania","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","9.9"
"2007","Romania","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","27.0"
"2007","Romania","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","73.0"
"2007","Romania","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","62.9"
"2007","Romania","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","10.0"
"2007","Romania","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","34.8"
"2007","Romania","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","65.2"
"2007","Romania","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","55.4"
"2007","Romania","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","9.8"
"2007","Slovenia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","22.2"
"2007","Slovenia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","77.8"
"2007","Slovenia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.3"
"2007","Slovenia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","18.5"
"2007","Slovenia","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","20.5"
"2007","Slovenia","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","79.5"
"2007","Slovenia","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","64.1"
"2007","Slovenia","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","15.5"
"2007","Slovenia","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","24.0"
"2007","Slovenia","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","76.0"
"2007","Slovenia","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.4"
"2007","Slovenia","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","21.6"
"2007","Slovakia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","18.4"
"2007","Slovakia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","81.6"
"2007","Slovakia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","69.7"
"2007","Slovakia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","11.9"
"2007","Slovakia","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","16.7"
"2007","Slovakia","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","83.3"
"2007","Slovakia","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.8"
"2007","Slovakia","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","11.5"
"2007","Slovakia","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","20.1"
"2007","Slovakia","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","79.9"
"2007","Slovakia","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.6"
"2007","Slovakia","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","12.3"
"2007","Finland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","25.4"
"2007","Finland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","74.6"
"2007","Finland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","44.6"
"2007","Finland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","30.0"
"2007","Finland","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","27.7"
"2007","Finland","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","72.3"
"2007","Finland","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","46.6"
"2007","Finland","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","25.6"
"2007","Finland","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","23.0"
"2007","Finland","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","77.0"
"2007","Finland","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","42.5"
"2007","Finland","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","34.4"
"2007","Sweden","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","26.5"
"2007","Sweden","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","73.5"
"2007","Sweden","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","47.1"
